eth_address,eos_key,balance
0x8e28197c21078099bb67e584cc8733729dcce7eb,EOS7nFsVnWYCRPYL1LWCdeRjSPsHb5SNs4ezjfHbppkieBmbfyiMJ,45.1731
0x5e9f33145b3478ed395391db936518d9c47f82cf,EOS7J2k1rrDN5a8RKgbc4d7TsMAfxGN6wxXk4AoYwCyqW15nanmL8,4.5173
0xe33a2f5982d5d8c24bab10277168dcb4490f2f37,EOS6YSeDXxBHWNeKXK2qE1pWUXHpCZ5kgegS3UQqn4XsfgJt8dzqq,68.6631
0x8397472e6b4615d31f355c3372cc98e0c6d23439,EOS8TLzTWzLg9XAS16FEkuAcWYy13PvguZuCfFesRBuCvk8PXvFYk,920.3834
0xc2a2aaebc4102f6c05d1d3722b426d26a4caf996,EOS6xRGb8KgTCSs1mYj3e56YXSLT5mT6jnwLk5hhDBpCKRYWCHFWn,44.4935
0x5de35f0002517786e24a33cbae61cdd362bd180d,EOS6ZoTRmcYPFiyFe5CuNzmDkdGonfkxcEZr9eZuVXoyjMUDeieNq,58.5977
0x4032788889139e18e8805aa7fc6f80bd5d6adcc2,EOS7C2VQnEaTDXThpvVa2T4yEPGfNQ1XCFUghgm8h746p6B415xNX,3.0679
0x0ae2df71afd123eb44fc8766b179338a81796cbf,EOS8c5QCPamFfufMbkrBW3zeE4VUPCUkUmZEsQt33ThthMNV2jcec,100.3657
0x7267a4ebb8305086b831dfc869308c8caadda7a9,EOS6zyE3uN5savhQ1GQ1Qzmr2VWPXgA29PQG1YCxvn8MJdUJPYXeK,45.1731
0xa24fe5794bc0d91f39c5d5ab6d644dd4dc03decc,EOS6eDtzQNRVLJRNaE7CbC96UZaAMQswLdi6zDWGYu7Y4GBskFi5w,3959.0472
0xa998b95b5b4f2081b2fe7d8207438c44997c7f45,EOS644FnPbpaGi5p7hkZZPhQxxn19reeVqkypsAXmf5kZpRfqFVLt,1533.9724
0x21d1696408946bc393923171eb75762174aee1ea,EOS7Ua87Zi6PqdNobPnvQHaUXQwreSd8gxxw4qEhJxNdKmTFxZAJT,31.2419
0x8649b36845c45622808a0ee8674c9e7c8a72ae2c,EOS67oySAGtUz6a92UgZ3nMS18hVJtiHdwsfr28kxzACqise6tFeM,8.1311
0x6fb90cbdd86d79627395c46d03ee40545a1bab1a,EOS6cV9SnaGnrsWJTpVYVfcjV8G6ThAZEyznQeBbviu9tZVPGJRMF,100.2684
0x6fd7f0e6b275f6e0a5a8e715298abe21c5e366ef,EOS8TnFdEy3Vcet7A5uXgzYTb5mxUzB3Df6u7eKJPwufowGaSpke3,25.2503
0xbaa5e0b1f63059fea26e8300a3b4b29a0771db50,EOS7E3zuP9a8wcy1JRBVYiy9UYtVVegk37iLiL5gKztAz2e6cFBoE,1530.9045
0xc8ae40fd43febf02c3d0eed09e923549edcd7aa4,EOS6t7bbohzYddsPjda6WkFYenVS67KD8rzmn4dxuohioLBwYTgUz,279.6218
0x8081c457772abdc0352c5caf9b63ac8e4c43bb98,EOS6BBxwCdfWEJyAkM8Peb7qRwR7drMWZzFZwjkxfrhtBwUsU8cLf,13.5519
0xa0c5ddd2e19769ce9f74d66f1220c51044032e53,EOS7UVgVu3VUh2Q3dwqLKbHSS8gfe8iKBkfQLweCiKg8wEa8hxYTp,9203.8349
0x7ae7d714f5cf94a0de58b178ecdbaafe22482653,EOS7A587KYGB5aWEtsvwG9CEoDsqHHXUpW4zPeAUJpcJZqY7XBjra,2.0732
0x041046082b79b13684f9bd7b61b3d0976b1f216b,EOS7Pe3jtPED5VXLc39QwgbdhAiuL9C4cZZJcxze8DMamFAtjM28b,4.0655
0x7987ff8f1dca2c23cad4ed390f008cbb86e35613,EOS7n2wVcxQbybPg7VMd51gBd9zj1DzUwKBezkvgwaA9T3k5LiMci,23.3957
0x72032942d49bf5d7ccccbbc4587c1d0beb69f9b4,EOS6uHUG2JTWZBnJYHH87qh1ED1v9WNUVts6r1SoTeoy3UYan53Yo,45.1731
0xe3f25f56071445a82f67ddd3d109e84674c7a100,EOS5g3ntHMQqTF42imDdE461D6FvLjrm9wQQcvSwLEyh3T4yzWKFH,129.8741
0xea4cde424cf132885bce766c4249b4dd48bbc77b,EOS8jRTFmkqMoSEZCKzHbtyf2y1THJpRNJXuAfgKPY1Kch4AhdpDo,2150.4481
0x358f44578ef4ae6a388e48ceb5909da87a0ac815,EOS8R3knSHmcHaigQa3rqurbTm7d37uUV1PdhxJnciJ28aDmD4UDW,18.5060
0x3fd5e22d855ad46415f51e45852e343225cef0a3,EOS6YFzSZkwojwK4cJsn1noi97HxRKhpNw5mHRybmZxnB7vMN9rZT,83.1516
0xcf9b23a319b03ffb428597ef7470d78aae93f60c,EOS6VZj78MKSQobWm3dtGzgW8as7wp7jvMAsSpsBnF6yM31FqwMU5,29.9968
0x3bca5c1f3e17cfa6166ba6e1821f340fbff9afbb,EOS87a5vKLxVJxNR1KA529mLJjRPsyiGGo4inw1PkuT2DTk2yJsWf,176.1752
0x8730b7c1c2a1576ef3a533d0031010810bcd5f93,EOS8HcT7UiZ2hq9nAJZaefvYvp5hdmu4Gtait2qZNXjkNJHLENhvz,1119.7999
0x16a41bcfa913f6378e198edbff67b01301cd1f15,EOS7c5ExqRsbqdqguPNez31kTDpDBFTp35otmJ6NiULmm51hk47N7,63.2424
0xc762a4d1bf7eb036d8afe0cd19152a48a51a61bc,EOS5bpZzyuePSjkGFprdsRdBDB3ocKMyCcTquQcm8HX1RKkqPzK4m,29.3625
0x58056606d69a9ce4d2d5329082c1eb571f702ae2,EOS5aKVvPxPxyDM82pnzbMXkCmUKxY8dUfWiMFz2baegkFessXYoJ,1.3551
0x01e75eec5a64167325d3e768c07942972ac2ceda,EOS5tPhVnoChpBzPGYD5tdBBxVsRmXBKsHdMkmje2HDnZ2cQ8pn9s,67.9447
0x080a407465f35d7344d74ae53a629e9d1a81cfd3,EOS6v4gxvj4iKJDSVfJqk7dd3FLzFrMSkgKzhTbaFfCuUHoKZEyaj,9.0346
0xc329e98cdbf138f3a8d422ba610c076abfcc4ea7,EOS4xNkPwV7w8ybZMTaLiyADrFnpizNZVy4VWNCiMrLFWftckwhW4,44.7214
0xc9f9430c90b2566d28bc00c6a74dc5fee4d63351,EOS83P5KEefHRpeqGkoDNscQKnuLF3nYkd6i7dYmBa2H2Avsy1Mw2,17479.3288
0x2ff086e01d944c0dd4526d1da33796003d2a0146,EOS6Wt4e8BTcYZpbpjnnETxnCQREb2NygLhwVSyJt5ezjGkeGXwQd,9.9000
0x0e050ea4b0c84ee46a4863b49a5b70a1184277f7,EOS6dHjhwCtecj1yx9dd7nrJE7qUVUf6jjzxPE1uh4BVmeguxEQz9,248.1833
0xf64b9ac85f8c37872cda559ec04e5a8db549ad5a,EOS6r8v2EewDJBXJm9ccCzrw4K6C939Rnutr27sh82bSQz7yifkZ9,30.6794
0x7ed114e4b79cb23fbf88dc290b9642bf4c9f57e0,EOS7dNurdDtB91smBUcHGijwTwhxir24m9PsiBjEswk8ZD6Bf7Yay,118.8053
0x3a87ea313ccddb7f60af462aa361ecc8ab05c279,EOS62RaoAychzZXhJiXwCTVNovaZka2PNmHBAnsZA1GbWdAPhR1Ce,383.8614
0xad5c1625abc33bd44b5f123068d678376b550bc6,EOS5vHTTqu78zBCiu7z1Jo69LhEWck7pcQSH5Z4AXbudmcVoumc9i,36.1385
0x8220912d79b4583fab99f03957891f63a88988f9,EOS7LKMsKnWJSuhoJ8rhzwZ4sukVu6S9ABBSp4rgb8YmoaGgWC3ck,148.3731
0x1fb136be376c7819f2bf3720b28229464c05a7c4,EOS5TfdoE4NPvgPPsrvDaYmSmHWrUrhJ6ReHV6dwe3JC7u1QrVHXu,100.9000
0xf3049b5a0e0291119b03f8e00c27650713dfcdfa,EOS8SbtFimoervnn7vLTuE4k8rkjmsmw6hfzHtpseaKerQhUgfSm7,425.4667
0x4b1f8cbaecf8ad47672f09a480788f6c421725f9,EOS6krSjtK8M3441z9qRP9rsKdrf9LtAQuhxbRDB8P7M8VFemQhEv,38.3861
0xf474af3828dd5c4ca1906940c8195e9b503fb1b1,EOS7shUZ4byyQhdJo1PcFLe1E6GPejTP46tu8cijPGTp6YQbzwRht,3.6138
0x406e0f8f5160b6ab25ef8e83b797703aa1a544b7,EOS5zn8Egm5CEYkt7vuXXJfUb7fuHC747FzYdcPrCCY8eiZPEL53v,2.9099
0xc02c0307ab11559ca0cdcba1245439f95feafc14,EOS5X2xY5GQ3HcWPJUp6x9YhFEqLrqJ9GjrQ8PMRohd7MpsCARf5q,1.2967
0xf07f60354aeb9a810ba8da4d40999dc08978767d,EOS65hnMZwUfUyHwHSZbJrWS8cHAWLZnSkpPkDr96Tkeuik1zVa7e,144.5042
0xa9123b627cb74d5851323fd2cb77c93600c48f82,EOS57sboDcgAg3SDTQQMVSVY199JdtnCBnK1zpauMg3AiSWzV5obJ,75.4493
0x11f7edb5997bf8a11f13dd2d5ffb0d971aca8717,EOS55p8KCcSsH4H7XkL7og5TZDLPiPoNgu5BKKZkFZSdRP8jaGitj,1.0621
0x3a91006701130be2e65e1febe5b9f1ca48c12dd0,EOS5Y5k17aRpgFATHdSohufFWJz7UFGJehScrMcq5hpPQPwcwaWuS,45.1731
0x2db04d075c2a96e65d8beef44879ed8d07167384,EOS7R6b3JzUiQSUsAGiQLriQL9UAquQ1BVAuYmRo6QdpECjoYRh1U,166.9797
0x7418dc7919a19807eba14ffbf8c0b26f393b7b85,EOS8WpWsNcMt5hCCJ26EwCapD73p6AAYtPvRntm4qhzr7jaRY1hwT,3.0065
0xca4ad3d429ea5130512b0ebb7fa4a7fa6d1a0e41,EOS7c6bKfAKA4AMTiVfisX1PDVNsbaXByRUb9QEdEpgAGiR3dmZRC,1427.8931
0xf406de467de921909dc8ef3d8c68aaeb5257658b,EOS5skbgRefGqXakjPTtUgGBp9hWwb1x5avTfk8iqZaNt8WRi7zdG,1230.5895
0xc8f424b473398d6324f28b755cff51a02e26254f,EOS6m9hd28jrvcbyedCPULM6RdAB7wFtGMrjNUzRt7RQTDcSK6gya,63.2826
0x2c6554f59dbb809485cd496f677d3554c95b2878,EOS7k34sEtspL8TimkbgEQZLibCbwnu36sYEjjwRtDFUkqoLbjh58,108.4315
0x1abc12f638378becba241d429d36b9a96d15394e,EOS5k7La4ZmNwa1dJcTWMLYv98M6h4YsELN45N5JaRrPd7SkxYSWh,225.8657
0xb55d2d810730925fb3c94cd303f0a8ea5333c651,EOS813s67En1wePJipudacF9zK94bFS6MSUABzdF8PPHowAKnXEF1,7.6772
0x770df5d3eecba736c04406c1c07512343264596d,EOS6u5TfAaefJVFwkvrLgRoeaagtRdhBbniVc2hLhDSigsPrx53hN,101.6395
0x4d312c1564d0e82b6053a0267a2933414d86e2e5,EOS8kFefum1MXCPhCdxNyuR3cqbFJGw1rKx4fWzKNvAyeYspqRYTj,216.8311
0x1aca8cd40ac40f458345a906349fe902714f589a,EOS7HPJdyGYokqQqf4rDNDHfTZDjMhCLUKv4t83vJ4rf2hMdRRaRc,4141.7257
0x86ff8e030d350c4e634c1ac7fec8e9b8a5ce3264,EOS7ksHU2WNRypcNgErUifBaYmFT1LaG2a9XAJL8ZtaRe1A98iyXX,9.0346
0x4fa075accdbdd6bebbd71e6d352f505c5befa8f1,EOS6aUE5CCjZXwzz2zRif5Z8qMXeUTYFhBNXBN5ERBmUvEjQQ32MT,47.4609
0x93349c5e9355adfb118d44a271a86f95b47afcf1,EOS6mMRP9ku9PHAF9Vf5N5qf7VHayfNtCJvYSGsiKAB9f2HrnN41v,3.4941
0x94a806d25c6016bac461b43ccd6fa53c3568675b,EOS7aBJs2SVAn6rtTYxrgqD3x5WCLmEgd9kz7ZVhX7NggNPiMRarC,920.3834
0x615e94032d9b0859f48e9a68392ca69cbcf5f3a1,EOS6psHs6MfkNj7q1ZtCed1RsewBdGsTx8cY4nWyLPWPo9qc6Tzzy,6750.6759
0xe9470f2902092f9faf1c37deba32f874fdf447a4,EOS76HyADxbwF7vc2Bjf8fXNkLsFjkZ1WyiBq4YdckGPZF9zGgqkJ,21.9541
0x1929041da5e141036a5f9b87814cbb61f324d036,EOS6y4XPpiBLLnyD4rbYPwfJCuYHRi5FikJ5RCSrXBXqVJ1usSySL,101.2421
0x59996038cfd813020ac3941ae5daded07bc84731,EOS7bZpxWYtiLMKmwePRHNoXWknCLEForp4PZiMyiHWib8QDhAKRD,90.3463
0x551fa68eeda011592130e50a080e5f57615b79da,EOS8BikJCXVy8ZM9MrX2tU17qNmNPhPvjCz4XqoKSfE7Vb6gTe96J,9.0346
0x389144edc115a1ecb9828b8fcedae4bea86d3273,EOS6gRHqhS41SXSs4bSN5RAGGZj3LLSQvBkNTp5enNHhhaK5upU6m,22.0564
0x0fac2592d3d26fc5534ae9a41fd72f10bbda51b4,EOS8M4ipjgyRo2RRiTVSsVpmHQQ2hh9adLBdY5FYHhsXttrvLYzpE,198.8402
0xcb9b1a5a0504966f8339d8578d8e51ec48326d5b,EOS5Kji7CVrwhA2PnDe5xCnS29dcbzpWFYovpZNiJqxcgYthfUK6i,892.2149
0x804d5d67d6c5deaee89d0075a03275cdc6a55e95,EOS8i46qfPRJ61JAmTBwjnMjsQp15HhD99FZawMzHJmWoTuihGy5Q,22.5865
0xf9b01dfb2e68057bd3ab4b588935c158afa0b195,EOS57ebUSn6M49RHoGfVpL8dwTWskh6sorqUBjym1RoSrJmuiSqUd,767.7228
0xb28039c993f89ff46b01fb8ccb2d71bb3699d799,EOS7D3QxWh2xuR3MW7FTdjLRt58A4YptoQLDEo8hZB9gM1FDHSn4x,4.5173
0x7b2cbc734321634afc29f5fb0c1cd6f91e950f76,EOS6MgFsWhHWGdtWYVFdEUtkv9FdjqyGfwZ3ro3uyijVYuuNxNA5r,37.3664
0x60b21ef7d945da01b414e44a5f9f6db5a925e349,EOS8P1jiUTeeWhNs61pGhUkzmXKYxHgkDhQryEHLKbADK5QS57XMT,1.0748
0xefb86b9df235032c5d2b4aa45351dc89d21ab2e4,EOS8RyJwhax7mKHrN6LUuFsXpDr4ocivusT5yNZss1t2SHrGFK7Yt,232.0045
0x3fe8a9f6239b809cc8c7c198190da9c717dde4f3,EOS6f6P5rB89M2YN39DfUtSJAPMC4PNBXUv8WWuBKoebjVAKRimSQ,3.6138
0xaf12f79a4ff2319b61e97f3ece3e360899dd932c,EOS5fdYjMfyTCBtd1bzrqn8fzf43NjqvUw8yRcodLiSgf2LkMTrP3,9.9918
0xf73757436b3058290e167e67b1013fb25aa7498d,EOS5TAa8wzzow7xVRZy5uJKH28Hsnxx1CRzar9U9beoQfM6DvsJ6p,101.1878
0x3a320f22308026f796c02c508e67dec5f86ba090,EOS6FwfyxcLMdHjWtafdLou2SihwFMoBi6a7gJ6Pi5EhZi34tynjs,250.3573
0xfe43f530875c73a0622abfec6cda343e24a8380c,EOS6BTAmN829NSsUzEC6KqvU1NgVFCdFJq6cJdyo4fQeVAnrWhGBb,243.8908
0x965ca2043ec5c1e0c591d87f6e6d6c1343abba10,EOS5M3tYmxrdwC6PFcihx4s9mj4qxDctPKAqjk9L6czdyWbbSG2GM,81.2217
0x07a716323d02efb3934244067733f9c88968772d,EOS8YSSBtD7YhQvm2UHkCA2fJBHDR9oaAAwP9HV9pHzqYoHMJeoVQ,335.4326
0xf0fa02ced8388810a3852cc5b9907fc3e2f74cef,EOS7YWffCWoCF4AG8CiZuiaQEYZen85FgPoTNr8mjoPywe5ZKhkw5,90.3463
0x4f8895c0eef473f8900c5bd76f8a2feec8f09843,EOS88AXiv5phYY5SAhk7X4HJ3PrXaoqtrFwDZGrZ2tcqtrJWAirxa,4215.3563
0xf8ffedbbae42a8b54c1c00cc0bbd8e6926cf54d1,EOS7bBkEtVUjDMowQd2N5bjUre7sLMxTxLbdBXNRK4jT3xWMJVz3y,76.8490
0x36c521a7d3fbef72fef3257a9832b17d1fdf4e7b,EOS7hEUr3ZfAn6sA6YPrqf6jmwv9XuBbcK53baYDsiDMWUfMMx6ax,49.2387
0xf157f93690856e6eb6b43d4260069d59bb1ec861,EOS8HVH8N79hBZeaBoXbtKWnD1A7jTmCoidDWRKtw7wCrgnUpASCz,116.2579
0x56a61cdf576eea7b8f641de8d4c19e07147c4d3b,EOS5pcAvLNqmUNSruFVtuoecR47tDWr5LPqeAwrDWeiTKvWMocYPh,6.2440
0xa9fd86fb66a7cca5c480119d6388deb8999d823e,EOS7FKdLQttXpqP37eM4GiR8LutpUnGNPc8xWQ9B7zxzyqXECj2Df,76.7722
0x26f754493349b9f5500ee2fd111dc55402eef713,EOS79aRYhaJf3EtZcZWE2zt4BGq6DtcQDNxdnJAkPJMNXPj9VbW2W,6.1626
0x130f8e4c1115660698919ecc7472007658dac27f,EOS6LESboAQHUnYb69h3648aiMRexi5fBCtuv1SA9LNLwCx15Bvzc,28.0073
0xfdecc75edda6a0d13c7ef41e49493cae742875f8,EOS8QGbT1T9r3estf3ALGYBofAgngRVV7KxMzv1yGL9kVZUsFubfN,271.0389
0xff739b5a61d057bc3d86b4f2c0b573c4ce9267ca,EOS5P3uGpurfJsqmof7br9568u5183xHXmAMi6LMexAKHA7pcnwCC,45.0023
0x124a09024a7aff83ac931e0d6d0fb1b348ddebfe,EOS8L68TPWZv66PjPM5vjKhNKeDLsZNEWXA9zLReUASciaF64gbmR,21.8616
0xaa96e056dcb75bb402fd1d416afc5c5c18f094f0,EOS5u8k4Qt5GeYsrS77z9cuM5Tq3QNU4KRwxT6WE74MRCUyWJDn9C,4.7431
0xe079d0867fdf91bea76857ddcb41a7cc3673ad9c,EOS6TbskSQajtq9vXGzPDS2oyvcEQMPSA5SQFYUEsHFzHAAiRBdyV,69.0950
0xeefb4afab42770c2d4c1c3d63af3dacb77dce789,EOS7VJhLM2QvajrBt9rsNgbSiQvx8VV44M4eKKKYDV3VdmbV38TC3,1019.5153
0x15ffcd32b7921eed0b3c9583108489cecee8bfc1,EOS5VimZcnhfCbx7EGK14F9Diod5g7A7YyuqjrcDNiYabgGrJRArK,1.0021
0x03e7ae6ef254277f2b65b7ca059035670e15bbde,EOS5cJd89Y2T4ubwcfRXWQd2f9Xx8SzSsSjPieQ6z5SAMeH2HCnLo,6.1417
0x3a78d79510c2aee963aa756c98d7d19ece1e10d3,EOS6vANtJA2Nw7HZgmK6KyqUPcrsod3q83oi3nNbovHHKGPSDMhzb,2.1517
0x679782fc1ea43c57a6abed24c803c7385ac37a01,EOS6xWzJpsLFBLhMgsT9UyxiVir7kr7J6awLunFkdQgJC7DdgFVLu,1.3551
0x60d4bfec3df85d285a3797aed2e4bd10009fc593,EOS7Z8igCMcmprD8GEXN4R2JyQg3hcccZVMPGJcZMQ5weRVL5Dsxa,18.0692
0x64ba5a103f8d3637c9f157d425e22cf8ae22ab0c,EOS6q31opgVHfmyGa5zHZ1bWKjgM7MNbGTvQoDf8cj9p4WqLwBnGT,4.4492
0x4823aac8b4e472b832cc2056a01262624ac22517,EOS89ttEeesNPtJwN69v7RFf9E9PgFsEzB71bJPEK9a7WnEPoNDg9,73.4045
0xc25f545080f6d62f5e77a18bed98392e314ffaec,EOS7zWdKXWc25LtQJvnT9HnfkspJ6HUKJKD64xM54rVTn2De2GFyc,1049.4713
0x148d43ad900acf2bc681ce0c8f63b8658b631d03,EOS8HycRetnrSDQgzzrLVYAG8ZFRZMD6w72xdj8YaSkZXnfEHW28H,75.4658
0xb00058331444abd959a1a9057967d51006b07ec9,EOS8PpnZ6WHjhUcZLxrKH4Uzpyj3bDMhyDbukCvuTCMyVShCRsC1z,2.3749
0xaf5ff28c44c07d4e784d7e39d97d0a616fc7ba37,EOS725uJPeJuCYd37Ance4KEeqedoRr2Qb6cyWgukEPWfqVyvNnrE,5.3740
0xd88a639364c2899744ea1fa9b0236f0acde75d6f,EOS5cVD7bmqnH9EpzJc2LyiPykdCn3Y6wEMZWSJsJE4V4tJv38ksM,15.3397
0x3f9b22b14dcfcb7854f2e2e9f4c757807c4162c1,EOS878pL5MjTgzimL5QHwJ53FvQJTAkFg7PhDcqAUimeQx4HR5MD2,21.6831
0x74dce7ffd99d3c539459dcde73f7bd28fcb58639,EOS65XbYmcZUyCuFQwEeibM2i4dCLrDcCCXpYGTtTsTwsh6L2rpfg,47.4207
0xa13e56c8a6e001d3ccb2c10759eebba232c3e650,EOS84gghPYMzXgMJaLknX2rGyx3khCCmz2i3UQTv6WpT2dTHwaW4U,121.9454
0x9c4f7a55817d435fd1d1a3c619098e1b2de8d314,EOS8FqnrAe3wxnUehVDFxRyyzja7UqF8pfpPq19V2nZprSm5gvkC5,2567.7871
0x08ddda87fe47e9f99258c4c5cfea28ab6030705e,EOS5QaoXsz1EYwLSAQjU67wDAvA5UimrYR5grLQrGko1Ev13gqLjD,23.0316
0x3b0cc21435eab3b38ca7a82dbd4e0d15ea257323,EOS5oZcN3DSHj3b55HTYQkfwGMHRrRe6Qx4A7tA8vxSgB6SdkRS3n,44.2895
0x344cc784ee6802a2720fea97243abe84ab0f08c4,EOS83gSeu4C1U1aHhYQeomtDk8kVShS7eRdTfu2c4L5kYka3WASpR,394.6754
0xde35129347e70110d5cb652adabf8ef2a64d4490,EOS6U7BPHpf2jXNtS763u9uH5ZfaerJk5S1BKXzU7T45waDL2UYKu,16.1221
0x21ec99e41a61db5e4b600ab16ad11a58dd49da24,EOS5JqJjNYsRgrEkjSVSFNbkFLqmFFGLGfmFViaDyStkMiXXCthA5,2.3681
0xfb1ec8f9d9482c7892917b36a096e4e46eafdb68,EOS5nByfQtRq4JhwtsFZ8LVVv8nLzWu5a8WdRUULhmN6jwnJzgTf8,73.6988
0xb684f0d2806e220353955a0fd9666fb2d5b59910,EOS8BxYZs8Ejjk2A8a1yWxHACFDX7CpAaTGhKe5tUEEBLUviXZwQw,2226.3961
0xafd41475c71890394d51e44b6a65981d702c7487,EOS7oRLmzY4FEuLrcENMZ1fbFs5Mr3aQT2pCbWaKDL3wu1dZJD9DG,210.0000
0xe2b29cf783809ca0718ee3682edc50220b03f96d,EOS5REZArE9Hdrh1enwF585rYE9sWGvTtZnwDNqYgMKjzaE1cXJY8,227.2926
0xa88034e971f64c7937d036498d18e12d04e2d9eb,EOS7gbMxqzdUveodX4fAkC94e1UnioyhxwWacXFqarWbD6fDuirt5,84.4495
0x519f92c396c1c14592e57206d3e97f7b03f0a472,EOS5xqwXRdhF4D3Ra4Wy21EdmyqD6sbUq1bgP4VJ19RyMZmNadPgw,45.1731
0x36590953db652fbc4f8bdbc02b929849289203b0,EOS8TB8uj59ce1YqUXEZ9idu51shTLdAUg7LNXEXidcRHhzDzM13x,1129.3288
0xeb1cd7d90a0f5931683e9e58c845bd232ed35615,EOS87BxcDni4i1RJfFapRhaT5PZtsrotfMXZGRGFpMPWQBrkhyk64,19.1856
0xa9ab030792395cd62d7ed0083cfbfd8b88d02663,EOS8RWxBaqPfSkLgtFrCAAY3SUEaaHZF1bk1S7YzHcveUSf9UirhA,90.3463
0xdd108f12cfcc4adbeff4053a9349e209050c3376,EOS4wfbyRU7aLdGSunxGAqUsnjTKUrHkYgoHk36LcJUTnDD6wginm,767.7228
0x5c13ee7c62093b416bb8f02cc72595de3c8f2657,EOS5wfT389rvb8EJ26xhhWnkWhyHdj6y5chf6Nps342RBc5mRBGSB,306.7944
0x5f0006a1a16c39fe51c29b9092d7ba0c54833dba,EOS6iEdtmBU2KWRUkTMDjzrm6MNSeE64FrGzheyiSUvtZHJmB5pPk,45.1731
0x20eb3c68f3e2aa41574b8c191f9c05310cc5f19e,EOS6aKCe4J83Uzp2zGsTg5X2s7ywFn25E2Egy2bxx3rmpUGWHbqVG,3467.0085
0x5afb6b74ab2bcf615ec14911ebf751c0716d0605,EOS5a7w7jnwQ5VU8iCVaungApCcoDJhzQ4PDzhNhxbBxve4JHywcJ,1.5354
0x2bf861fc09036b556f6bb577f20dd9623a563d9b,EOS5TdJYVueXjeUX3FGhawAAEi2uzn1XmGSifD8Ky5k6w9MuwWQW4,66.8562
0x701fb173e3765aa487ccb6c0c7a171a08bb66c51,EOS6eDUqFZwq9sp14i33YS7hWMi9drxeSN433ND4YesrLXpX3ZYoJ,216.8297
0x2e5441c0d54c3501bb55956b5413043ef272528d,EOS5MnN3XD4d6V3Qi5E9fC8H9EMVR52cLb6zsBCDEwxoz4v6drjam,75.2368
0xc7a4d1210ae0521605ec253bf7b925dd6235b443,EOS68YZCCXaMdxbcVgLn427oCHeTuyVHuhXgXzBW5sCE9FLWzdFHP,23.8713
0xab7a8b80232b23a0fd6ccdb8f922e281b6c32de9,EOS7ya7LSX1qnwrRw2wL3ESnQf42DMAo8kS3i98KPbeqS53SUUYSz,4.5173
0x4ff85d3c84fd75f1e561c1f3dd71e8a632150748,EOS7UwnTnj8PQo9t1XBxCEsbvaAGUH73zNAhQ2SMVazAdaGyxYjph,76.7722
0x8c613046da72e5f6f0c00ed72a4fa0120c122d04,EOS6a6a9Ap2Dt6JQLfMBbQ54Bwnh5g9NoCbKW3bkBn9zgyfRoCyi3,187.4064
0xdb2270145b720d2f9180879cd8bbf2879aedec3d,EOS5mxqX9R7vD9RhMcn2ErgVc6D16ZCTeJyX3KAd6KnyQSTued3iB,61.4354
0x009509121073bbf0103a0eb84aad975e8919a2bb,EOS89rHThcM4ds1rEnL4Nju1i8pZzid8Fg7n4nxJ7SPoA2PzBQ6SH,7645.9901
0xffb2ec496c6157ee4065773b24e72687e2e166ef,EOS8cbZAMGktU49kDRoGhDT7KscsDH44v3WdKUpbb9zmTdfbvMRYX,20.7796
0x4e26799dc9dcc15b0bfb7dc92a6534c7fcd9a32b,EOS8Nh44AZZyzqKr1XARwbB21Jbdqxm3p8ZvS3g3u9c7ZczSbThdT,500.0057
0x76039e3f51ace2c076453182ba584a294d6e1d06,EOS86ptkpi9NWuPVXKrNNAZe2iHTCPurCs8nf8Ykrv8HGwaqzhv56,65.1598
0x8b35594f89643c8ecf07a26f248a603a8ccfef0d,EOS5FqEjpoMp2r6G6oVWJUwmJAiz5Bvc2TVdctGPnY9dTrEKa4M4E,7.6794
0xfe04a8f7dbfee04f85d8a66f4faeb8fa04f58ecf,EOS7nTGtXrJ3x9qRNpjthSiaLt6YqUMoCntgoBUhsjAwRpzQp1QY8,1.3873
0xa2b44663b206e80799d672e6792feb7ac26b46cf,EOS6NdiwkAgWX4r6y63tjpxzoY3ghSLWW7GFqkHejxS4rHcbtetT8,169.0447
0x9f3cf7cbd7691e8f0f2428e3fd816803f605bcc5,EOS53cZNY6F8LroUNLqKxrZB9mYSuxbUigZM8Lv5oKVR9sKAhi43E,50.1280
0xc1c90b4cf8653c0431b9abd8580840c672ccd359,EOS7PannzHBgnWJ363EvDw8GoFH38s87oohPkCWiV3QvPCH2RJXUd,930.0845
0xd25bc6b60d74394b11fdde2b54cc9d8a19dbf102,EOS7cPY99FBUkPwSSX2FfUkfTATKxunZQdHqGAh86b88vrGjWH2nA,117.4501
0x2725df44273005782c7538c9bf3447504ee12069,EOS5vSEHM6oG16GhWYcGfVGfTtuft88Q4YetGWPjuvJpwvKDmf9Nu,528.5258
0x56aba7c8649e67ae7a480c5cb1aca5834f6e842f,EOS7eqGt5j2EYjVxASQwGcDNwRjoPzLqsVkHpW4QjTN7NZQno7qKf,90.2107
0x7857d131c2a8e8f98e48451dc989134eac0c500d,EOS6CDkojmiq6koaL4AszhzbFXqT7Rjj32gvfqyjjnqkwYNqvuk76,754.2234
0xa0c6d875f5aa5cb0dd3b4a15ba6dfab70b3c5381,EOS8MdjnFmBuQUmPeKqpncu9kpWsdab2jvtqYiaNWTSEpSwoCqDKX,16.1221
0x6e7c25f40403f61c5de78c1d14b2c019f4fc2a6d,EOS5VqdEfzU5qhWgTSnABvKmH4X63tXeL1uVxGZGwX3mEixN7F92w,306.7944
